Comunidad Autonoma,Provincia,Carburante,Fecha,Precio
Andalucia,ALMERÍA,Gasóleo Premium,01/03/2025,1.585
Andalucia,ALMERÍA,Gasóleo Premium,02/03/2025,1.587
Andalucia,ALMERÍA,Gasóleo Premium,03/03/2025,1.582
Andalucia,ALMERÍA,Gasóleo Premium,04/03/2025,1.582
Andalucia,ALMERÍA,Gasóleo Premium,05/03/2025,1.573
Andalucia,ALMERÍA,Gasóleo Premium,06/03/2025,1.569
Andalucia,ALMERÍA,Gasóleo Premium,07/03/2025,1.566
Andalucia,ALMERÍA,Gasóleo Premium,08/03/2025,1.561
Andalucia,ALMERÍA,Gasóleo Premium,09/03/2025,1.56
Andalucia,ALMERÍA,Gasóleo Premium,10/03/2025,1.555
Andalucia,ALMERÍA,Gasóleo Premium,11/03/2025,1.555
Andalucia,ALMERÍA,Gasóleo Premium,12/03/2025,1.553
Andalucia,ALMERÍA,Gasóleo Premium,13/03/2025,1.55
Andalucia,ALMERÍA,Gasóleo Premium,14/03/2025,1.547
Andalucia,ALMERÍA,Gasóleo Premium,15/03/2025,1.546
Andalucia,ALMERÍA,Gasóleo Premium,16/03/2025,1.546
Andalucia,ALMERÍA,Gasóleo Premium,17/03/2025,1.544
Andalucia,ALMERÍA,Gasóleo Premium,18/03/2025,1.543
Andalucia,ALMERÍA,Gasóleo Premium,19/03/2025,1.543
Andalucia,ALMERÍA,Gasóleo Premium,20/03/2025,1.545
Andalucia,ALMERÍA,Gasóleo Premium,21/03/2025,1.545
Andalucia,ALMERÍA,Gasóleo Premium,22/03/2025,1.543
Andalucia,ALMERÍA,Gasóleo Premium,23/03/2025,1.541
Andalucia,ALMERÍA,Gasóleo Premium,24/03/2025,1.541
Andalucia,ALMERÍA,Gasóleo Premium,25/03/2025,1.54
Andalucia,ALMERÍA,Gasóleo Premium,26/03/2025,1.541
Andalucia,ALMERÍA,Gasóleo Premium,27/03/2025,1.539
Andalucia,ALMERÍA,Gasóleo Premium,28/03/2025,1.541
Andalucia,ALMERÍA,Gasóleo Premium,29/03/2025,1.54
Andalucia,ALMERÍA,Gasóleo Premium,30/03/2025,1.54
Andalucia,ALMERÍA,Gasóleo Premium,31/03/2025,1.54
Andalucia,ALMERÍA,Gases licuados del petróleo,01/03/2025,0.981
Andalucia,ALMERÍA,Gases licuados del petróleo,02/03/2025,0.981
Andalucia,ALMERÍA,Gases licuados del petróleo,03/03/2025,0.981
Andalucia,ALMERÍA,Gases licuados del petróleo,04/03/2025,0.985
Andalucia,ALMERÍA,Gases licuados del petróleo,05/03/2025,0.986
Andalucia,ALMERÍA,Gases licuados del petróleo,06/03/2025,0.982
Andalucia,ALMERÍA,Gases licuados del petróleo,07/03/2025,0.982
Andalucia,ALMERÍA,Gases licuados del petróleo,08/03/2025,0.985
Andalucia,ALMERÍA,Gases licuados del petróleo,09/03/2025,0.985
Andalucia,ALMERÍA,Gases licuados del petróleo,10/03/2025,0.987
Andalucia,ALMERÍA,Gases licuados del petróleo,11/03/2025,0.987
Andalucia,ALMERÍA,Gases licuados del petróleo,12/03/2025,0.987
Andalucia,ALMERÍA,Gases licuados del petróleo,13/03/2025,0.987
Andalucia,ALMERÍA,Gases licuados del petróleo,14/03/2025,0.985
Andalucia,ALMERÍA,Gases licuados del petróleo,15/03/2025,0.985
Andalucia,ALMERÍA,Gases licuados del petróleo,16/03/2025,0.985
Andalucia,ALMERÍA,Gases licuados del petróleo,17/03/2025,0.985
Andalucia,ALMERÍA,Gases licuados del petróleo,18/03/2025,0.985
Andalucia,ALMERÍA,Gases licuados del petróleo,19/03/2025,0.985
Andalucia,ALMERÍA,Gases licuados del petróleo,20/03/2025,0.988
Andalucia,ALMERÍA,Gases licuados del petróleo,21/03/2025,0.988
Andalucia,ALMERÍA,Gases licuados del petróleo,22/03/2025,0.988
Andalucia,ALMERÍA,Gases licuados del petróleo,23/03/2025,0.988
Andalucia,ALMERÍA,Gases licuados del petróleo,24/03/2025,0.988
Andalucia,ALMERÍA,Gases licuados del petróleo,25/03/2025,0.988
Andalucia,ALMERÍA,Gases licuados del petróleo,26/03/2025,0.988
Andalucia,ALMERÍA,Gases licuados del petróleo,27/03/2025,0.988
Andalucia,ALMERÍA,Gases licuados del petróleo,28/03/2025,0.988
Andalucia,ALMERÍA,Gases licuados del petróleo,29/03/2025,0.988
Andalucia,ALMERÍA,Gases licuados del petróleo,30/03/2025,0.988
Andalucia,ALMERÍA,Gases licuados del petróleo,31/03/2025,0.988
Andalucia,ALMERÍA,Gasolina 95 E5,01/04/2025,1.485
Andalucia,ALMERÍA,Gasolina 95 E5,02/04/2025,1.486
Andalucia,ALMERÍA,Gasolina 95 E5,03/04/2025,1.488
Andalucia,ALMERÍA,Gasolina 95 E5,04/04/2025,1.487
Andalucia,ALMERÍA,Gasolina 95 E5,05/04/2025,1.485
Andalucia,ALMERÍA,Gasolina 95 E5,06/04/2025,1.484
Andalucia,ALMERÍA,Gasolina 95 E5,07/04/2025,1.481
Andalucia,ALMERÍA,Gasolina 95 E5,08/04/2025,1.476
Andalucia,ALMERÍA,Gasolina 95 E5,09/04/2025,1.472
Andalucia,ALMERÍA,Gasolina 95 E5,10/04/2025,1.47
Andalucia,ALMERÍA,Gasolina 95 E5,11/04/2025,1.467
Andalucia,ALMERÍA,Gasolina 95 E5,12/04/2025,1.465
Andalucia,ALMERÍA,Gasolina 95 E5,13/04/2025,1.462
Andalucia,ALMERÍA,Gasolina 95 E5,14/04/2025,1.457
Andalucia,ALMERÍA,Gasolina 95 E5,15/04/2025,1.455
Andalucia,ALMERÍA,Gasolina 95 E5,16/04/2025,1.452
Andalucia,ALMERÍA,Gasolina 95 E5,17/04/2025,1.45
Andalucia,ALMERÍA,Gasolina 95 E5,18/04/2025,1.449
Andalucia,ALMERÍA,Gasolina 95 E5,19/04/2025,1.449
Andalucia,ALMERÍA,Gasolina 95 E5,20/04/2025,1.449
Andalucia,ALMERÍA,Gasolina 95 E5,21/04/2025,1.448
Andalucia,ALMERÍA,Gasolina 95 E5,22/04/2025,1.447
Andalucia,ALMERÍA,Gasolina 95 E5,23/04/2025,1.444
Andalucia,ALMERÍA,Gasolina 95 E5,24/04/2025,1.443
Andalucia,ALMERÍA,Gasolina 95 E5,25/04/2025,1.443
Andalucia,ALMERÍA,Gasolina 95 E5,26/04/2025,1.443
Andalucia,ALMERÍA,Gasolina 95 E5,27/04/2025,1.442
Andalucia,ALMERÍA,Gasolina 95 E5,28/04/2025,1.441
Andalucia,ALMERÍA,Gasolina 95 E5,29/04/2025,1.441
Andalucia,ALMERÍA,Gasolina 95 E5,30/04/2025,1.441
Andalucia,ALMERÍA,Gasolina 98 E5,01/04/2025,1.689
Andalucia,ALMERÍA,Gasolina 98 E5,02/04/2025,1.689
Andalucia,ALMERÍA,Gasolina 98 E5,03/04/2025,1.692
Andalucia,ALMERÍA,Gasolina 98 E5,04/04/2025,1.694
Andalucia,ALMERÍA,Gasolina 98 E5,05/04/2025,1.689
Andalucia,ALMERÍA,Gasolina 98 E5,06/04/2025,1.687
Andalucia,ALMERÍA,Gasolina 98 E5,07/04/2025,1.685
Andalucia,ALMERÍA,Gasolina 98 E5,08/04/2025,1.684
Andalucia,ALMERÍA,Gasolina 98 E5,09/04/2025,1.68
Andalucia,ALMERÍA,Gasolina 98 E5,10/04/2025,1.677
Andalucia,ALMERÍA,Gasolina 98 E5,11/04/2025,1.679
Andalucia,ALMERÍA,Gasolina 98 E5,12/04/2025,1.674
Andalucia,ALMERÍA,Gasolina 98 E5,13/04/2025,1.671
Andalucia,ALMERÍA,Gasolina 98 E5,14/04/2025,1.667
Andalucia,ALMERÍA,Gasolina 98 E5,15/04/2025,1.663
Andalucia,ALMERÍA,Gasolina 98 E5,16/04/2025,1.663
Andalucia,ALMERÍA,Gasolina 98 E5,17/04/2025,1.664
Andalucia,ALMERÍA,Gasolina 98 E5,18/04/2025,1.661
Andalucia,ALMERÍA,Gasolina 98 E5,19/04/2025,1.661
Andalucia,ALMERÍA,Gasolina 98 E5,20/04/2025,1.662
Andalucia,ALMERÍA,Gasolina 98 E5,21/04/2025,1.661
Andalucia,ALMERÍA,Gasolina 98 E5,22/04/2025,1.66
Andalucia,ALMERÍA,Gasolina 98 E5,23/04/2025,1.657
Andalucia,ALMERÍA,Gasolina 98 E5,24/04/2025,1.657
Andalucia,ALMERÍA,Gasolina 98 E5,25/04/2025,1.659
Andalucia,ALMERÍA,Gasolina 98 E5,26/04/2025,1.657
Andalucia,ALMERÍA,Gasolina 98 E5,27/04/2025,1.655
Andalucia,ALMERÍA,Gasolina 98 E5,28/04/2025,1.653
Andalucia,ALMERÍA,Gasolina 98 E5,29/04/2025,1.654
Andalucia,ALMERÍA,Gasolina 98 E5,30/04/2025,1.654
Andalucia,ALMERÍA,Gasóleo A habitual,01/04/2025,1.42
Andalucia,ALMERÍA,Gasóleo A habitual,02/04/2025,1.419
Andalucia,ALMERÍA,Gasóleo A habitual,03/04/2025,1.42
Andalucia,ALMERÍA,Gasóleo A habitual,04/04/2025,1.416
Andalucia,ALMERÍA,Gasóleo A habitual,05/04/2025,1.414
Andalucia,ALMERÍA,Gasóleo A habitual,06/04/2025,1.411
Andalucia,ALMERÍA,Gasóleo A habitual,07/04/2025,1.404
Andalucia,ALMERÍA,Gasóleo A habitual,08/04/2025,1.398
Andalucia,ALMERÍA,Gasóleo A habitual,09/04/2025,1.39
Andalucia,ALMERÍA,Gasóleo A habitual,10/04/2025,1.385
Andalucia,ALMERÍA,Gasóleo A habitual,11/04/2025,1.378
Andalucia,ALMERÍA,Gasóleo A habitual,12/04/2025,1.377
Andalucia,ALMERÍA,Gasóleo A habitual,13/04/2025,1.375
Andalucia,ALMERÍA,Gasóleo A habitual,14/04/2025,1.366
Andalucia,ALMERÍA,Gasóleo A habitual,15/04/2025,1.362
Andalucia,ALMERÍA,Gasóleo A habitual,16/04/2025,1.358
Andalucia,ALMERÍA,Gasóleo A habitual,17/04/2025,1.357
Andalucia,ALMERÍA,Gasóleo A habitual,18/04/2025,1.358
Andalucia,ALMERÍA,Gasóleo A habitual,19/04/2025,1.357
Andalucia,ALMERÍA,Gasóleo A habitual,20/04/2025,1.356
Andalucia,ALMERÍA,Gasóleo A habitual,21/04/2025,1.354
Andalucia,ALMERÍA,Gasóleo A habitual,22/04/2025,1.352
Andalucia,ALMERÍA,Gasóleo A habitual,23/04/2025,1.349
Andalucia,ALMERÍA,Gasóleo A habitual,24/04/2025,1.349
Andalucia,ALMERÍA,Gasóleo A habitual,25/04/2025,1.348
Andalucia,ALMERÍA,Gasóleo A habitual,26/04/2025,1.349
Andalucia,ALMERÍA,Gasóleo A habitual,27/04/2025,1.348
Andalucia,ALMERÍA,Gasóleo A habitual,28/04/2025,1.345
Andalucia,ALMERÍA,Gasóleo A habitual,29/04/2025,1.346
Andalucia,ALMERÍA,Gasóleo A habitual,30/04/2025,1.345
Andalucia,ALMERÍA,Gasóleo Premium,01/04/2025,1.543
Andalucia,ALMERÍA,Gasóleo Premium,02/04/2025,1.543
Andalucia,ALMERÍA,Gasóleo Premium,03/04/2025,1.544
Andalucia,ALMERÍA,Gasóleo Premium,04/04/2025,1.539
Andalucia,ALMERÍA,Gasóleo Premium,05/04/2025,1.532
Andalucia,ALMERÍA,Gasóleo Premium,06/04/2025,1.53
Andalucia,ALMERÍA,Gasóleo Premium,07/04/2025,1.524
Andalucia,ALMERÍA,Gasóleo Premium,08/04/2025,1.52
Andalucia,ALMERÍA,Gasóleo Premium,09/04/2025,1.514
Andalucia,ALMERÍA,Gasóleo Premium,10/04/2025,1.507
Andalucia,ALMERÍA,Gasóleo Premium,11/04/2025,1.501
Andalucia,ALMERÍA,Gasóleo Premium,12/04/2025,1.498
Andalucia,ALMERÍA,Gasóleo Premium,13/04/2025,1.496
Andalucia,ALMERÍA,Gasóleo Premium,14/04/2025,1.488
Andalucia,ALMERÍA,Gasóleo Premium,15/04/2025,1.484
Andalucia,ALMERÍA,Gasóleo Premium,16/04/2025,1.481
Andalucia,ALMERÍA,Gasóleo Premium,17/04/2025,1.48
Andalucia,ALMERÍA,Gasóleo Premium,18/04/2025,1.479
Andalucia,ALMERÍA,Gasóleo Premium,19/04/2025,1.479
Andalucia,ALMERÍA,Gasóleo Premium,20/04/2025,1.479
Andalucia,ALMERÍA,Gasóleo Premium,21/04/2025,1.476
Andalucia,ALMERÍA,Gasóleo Premium,22/04/2025,1.474
Andalucia,ALMERÍA,Gasóleo Premium,23/04/2025,1.473
Andalucia,ALMERÍA,Gasóleo Premium,24/04/2025,1.47
Andalucia,ALMERÍA,Gasóleo Premium,25/04/2025,1.471
Andalucia,ALMERÍA,Gasóleo Premium,26/04/2025,1.47
Andalucia,ALMERÍA,Gasóleo Premium,27/04/2025,1.468
Andalucia,ALMERÍA,Gasóleo Premium,28/04/2025,1.465
Andalucia,ALMERÍA,Gasóleo Premium,29/04/2025,1.467
Andalucia,ALMERÍA,Gasóleo Premium,30/04/2025,1.466
Andalucia,ALMERÍA,Gases licuados del petróleo,01/04/2025,0.988
Andalucia,ALMERÍA,Gases licuados del petróleo,02/04/2025,0.988
Andalucia,ALMERÍA,Gases licuados del petróleo,03/04/2025,0.988
Andalucia,ALMERÍA,Gases licuados del petróleo,04/04/2025,0.988
Andalucia,ALMERÍA,Gases licuados del petróleo,05/04/2025,0.988
Andalucia,ALMERÍA,Gases licuados del petróleo,06/04/2025,0.988
Andalucia,ALMERÍA,Gases licuados del petróleo,07/04/2025,0.988
Andalucia,ALMERÍA,Gases licuados del petróleo,08/04/2025,0.988
Andalucia,ALMERÍA,Gases licuados del petróleo,09/04/2025,0.992
Andalucia,ALMERÍA,Gases licuados del petróleo,10/04/2025,0.992
Andalucia,ALMERÍA,Gases licuados del petróleo,11/04/2025,0.992
Andalucia,ALMERÍA,Gases licuados del petróleo,12/04/2025,0.992
Andalucia,ALMERÍA,Gases licuados del petróleo,13/04/2025,0.992
Andalucia,ALMERÍA,Gases licuados del petróleo,14/04/2025,0.992
Andalucia,ALMERÍA,Gases licuados del petróleo,15/04/2025,0.992
Andalucia,ALMERÍA,Gases licuados del petróleo,16/04/2025,0.992
Andalucia,ALMERÍA,Gases licuados del petróleo,17/04/2025,0.992
Andalucia,ALMERÍA,Gases licuados del petróleo,18/04/2025,0.992
Andalucia,ALMERÍA,Gases licuados del petróleo,19/04/2025,0.992
Andalucia,ALMERÍA,Gases licuados del petróleo,20/04/2025,0.992
Andalucia,ALMERÍA,Gases licuados del petróleo,21/04/2025,0.992
Andalucia,ALMERÍA,Gases licuados del petróleo,22/04/2025,0.992
Andalucia,ALMERÍA,Gases licuados del petróleo,23/04/2025,0.991
Andalucia,ALMERÍA,Gases licuados del petróleo,24/04/2025,0.991
Andalucia,ALMERÍA,Gases licuados del petróleo,25/04/2025,0.991
Andalucia,ALMERÍA,Gases licuados del petróleo,26/04/2025,0.991
Andalucia,ALMERÍA,Gases licuados del petróleo,27/04/2025,0.991
Andalucia,ALMERÍA,Gases licuados del petróleo,28/04/2025,0.99
Andalucia,ALMERÍA,Gases licuados del petróleo,29/04/2025,0.99
Andalucia,ALMERÍA,Gases licuados del petróleo,30/04/2025,0.991
Andalucia,ALMERÍA,Gasolina 95 E5,01/05/2025,1.44
Andalucia,ALMERÍA,Gasolina 95 E5,02/05/2025,1.44
Andalucia,ALMERÍA,Gasolina 95 E5,03/05/2025,1.44
Andalucia,ALMERÍA,Gasolina 95 E5,04/05/2025,1.44
Andalucia,ALMERÍA,Gasolina 95 E5,05/05/2025,1.439
Andalucia,ALMERÍA,Gasolina 95 E5,06/05/2025,1.438
Andalucia,ALMERÍA,Gasolina 95 E5,07/05/2025,1.437
Andalucia,ALMERÍA,Gasolina 95 E5,08/05/2025,1.435
Andalucia,ALMERÍA,Gasolina 95 E5,09/05/2025,1.432
Andalucia,ALMERÍA,Gasolina 95 E5,10/05/2025,1.432
Andalucia,ALMERÍA,Gasolina 95 E5,11/05/2025,1.431
Andalucia,ALMERÍA,Gasolina 95 E5,12/05/2025,1.429
Andalucia,ALMERÍA,Gasolina 95 E5,13/05/2025,1.428
Andalucia,ALMERÍA,Gasolina 95 E5,14/05/2025,1.43
Andalucia,ALMERÍA,Gasolina 95 E5,15/05/2025,1.43
Andalucia,ALMERÍA,Gasolina 95 E5,16/05/2025,1.433
Andalucia,ALMERÍA,Gasolina 95 E5,17/05/2025,1.432
Andalucia,ALMERÍA,Gasolina 95 E5,18/05/2025,1.433
Andalucia,ALMERÍA,Gasolina 95 E5,19/05/2025,1.434
Andalucia,ALMERÍA,Gasolina 95 E5,20/05/2025,1.434
Andalucia,ALMERÍA,Gasolina 95 E5,23/05/2025,1.431
Andalucia,ALMERÍA,Gasolina 95 E5,24/05/2025,1.431
Andalucia,ALMERÍA,Gasolina 95 E5,25/05/2025,1.431
Andalucia,ALMERÍA,Gasolina 95 E5,26/05/2025,1.43
Andalucia,ALMERÍA,Gasolina 95 E5,27/05/2025,1.429
Andalucia,ALMERÍA,Gasolina 95 E5,28/05/2025,1.43
Andalucia,ALMERÍA,Gasolina 95 E5,29/05/2025,1.431
Andalucia,ALMERÍA,Gasolina 95 E5,30/05/2025,1.429
Andalucia,ALMERÍA,Gasolina 95 E5,31/05/2025,1.429
Andalucia,ALMERÍA,Gasolina 98 E5,01/05/2025,1.653
Andalucia,ALMERÍA,Gasolina 98 E5,02/05/2025,1.652
Andalucia,ALMERÍA,Gasolina 98 E5,03/05/2025,1.651
Andalucia,ALMERÍA,Gasolina 98 E5,04/05/2025,1.65
Andalucia,ALMERÍA,Gasolina 98 E5,05/05/2025,1.649
Andalucia,ALMERÍA,Gasolina 98 E5,06/05/2025,1.647
Andalucia,ALMERÍA,Gasolina 98 E5,07/05/2025,1.646
Andalucia,ALMERÍA,Gasolina 98 E5,08/05/2025,1.642
Andalucia,ALMERÍA,Gasolina 98 E5,09/05/2025,1.641
Andalucia,ALMERÍA,Gasolina 98 E5,10/05/2025,1.639
Andalucia,ALMERÍA,Gasolina 98 E5,11/05/2025,1.638
Andalucia,ALMERÍA,Gasolina 98 E5,12/05/2025,1.636
Andalucia,ALMERÍA,Gasolina 98 E5,13/05/2025,1.636
Andalucia,ALMERÍA,Gasolina 98 E5,14/05/2025,1.638
Andalucia,ALMERÍA,Gasolina 98 E5,15/05/2025,1.638
Andalucia,ALMERÍA,Gasolina 98 E5,16/05/2025,1.642
Andalucia,ALMERÍA,Gasolina 98 E5,17/05/2025,1.639
Andalucia,ALMERÍA,Gasolina 98 E5,18/05/2025,1.64
Andalucia,ALMERÍA,Gasolina 98 E5,19/05/2025,1.64
Andalucia,ALMERÍA,Gasolina 98 E5,20/05/2025,1.64
Andalucia,ALMERÍA,Gasolina 98 E5,23/05/2025,1.639
Andalucia,ALMERÍA,Gasolina 98 E5,24/05/2025,1.639
Andalucia,ALMERÍA,Gasolina 98 E5,25/05/2025,1.638
Andalucia,ALMERÍA,Gasolina 98 E5,26/05/2025,1.637
Andalucia,ALMERÍA,Gasolina 98 E5,27/05/2025,1.637
Andalucia,ALMERÍA,Gasolina 98 E5,28/05/2025,1.638
Andalucia,ALMERÍA,Gasolina 98 E5,29/05/2025,1.64
Andalucia,ALMERÍA,Gasolina 98 E5,30/05/2025,1.639
Andalucia,ALMERÍA,Gasolina 98 E5,31/05/2025,1.638
Andalucia,ALMERÍA,Gasóleo A habitual,01/05/2025,1.345
Andalucia,ALMERÍA,Gasóleo A habitual,02/05/2025,1.345
Andalucia,ALMERÍA,Gasóleo A habitual,03/05/2025,1.344
Andalucia,ALMERÍA,Gasóleo A habitual,04/05/2025,1.344
Andalucia,ALMERÍA,Gasóleo A habitual,05/05/2025,1.343
Andalucia,ALMERÍA,Gasóleo A habitual,06/05/2025,1.34
Andalucia,ALMERÍA,Gasóleo A habitual,07/05/2025,1.338
Andalucia,ALMERÍA,Gasóleo A habitual,08/05/2025,1.337
Andalucia,ALMERÍA,Gasóleo A habitual,09/05/2025,1.334
Andalucia,ALMERÍA,Gasóleo A habitual,10/05/2025,1.334
Andalucia,ALMERÍA,Gasóleo A habitual,11/05/2025,1.333
Andalucia,ALMERÍA,Gasóleo A habitual,12/05/2025,1.331
Andalucia,ALMERÍA,Gasóleo A habitual,13/05/2025,1.33
Andalucia,ALMERÍA,Gasóleo A habitual,14/05/2025,1.329
Andalucia,ALMERÍA,Gasóleo A habitual,15/05/2025,1.33
Andalucia,ALMERÍA,Gasóleo A habitual,16/05/2025,1.33
Andalucia,ALMERÍA,Gasóleo A habitual,17/05/2025,1.332
Andalucia,ALMERÍA,Gasóleo A habitual,18/05/2025,1.331
Andalucia,ALMERÍA,Gasóleo A habitual,19/05/2025,1.332
Andalucia,ALMERÍA,Gasóleo A habitual,20/05/2025,1.334
Andalucia,ALMERÍA,Gasóleo A habitual,23/05/2025,1.33
Andalucia,ALMERÍA,Gasóleo A habitual,24/05/2025,1.33
Andalucia,ALMERÍA,Gasóleo A habitual,25/05/2025,1.329
Andalucia,ALMERÍA,Gasóleo A habitual,26/05/2025,1.33
Andalucia,ALMERÍA,Gasóleo A habitual,27/05/2025,1.328
Andalucia,ALMERÍA,Gasóleo A habitual,28/05/2025,1.328
Andalucia,ALMERÍA,Gasóleo A habitual,29/05/2025,1.328
Andalucia,ALMERÍA,Gasóleo A habitual,30/05/2025,1.326
Andalucia,ALMERÍA,Gasóleo A habitual,31/05/2025,1.328
Andalucia,ALMERÍA,Gasóleo Premium,01/05/2025,1.464
Andalucia,ALMERÍA,Gasóleo Premium,02/05/2025,1.463
Andalucia,ALMERÍA,Gasóleo Premium,03/05/2025,1.462
Andalucia,ALMERÍA,Gasóleo Premium,04/05/2025,1.461
Andalucia,ALMERÍA,Gasóleo Premium,05/05/2025,1.458
Andalucia,ALMERÍA,Gasóleo Premium,06/05/2025,1.454
Andalucia,ALMERÍA,Gasóleo Premium,07/05/2025,1.452
Andalucia,ALMERÍA,Gasóleo Premium,08/05/2025,1.451
Andalucia,ALMERÍA,Gasóleo Premium,09/05/2025,1.446
Andalucia,ALMERÍA,Gasóleo Premium,10/05/2025,1.448
Andalucia,ALMERÍA,Gasóleo Premium,11/05/2025,1.447
Andalucia,ALMERÍA,Gasóleo Premium,12/05/2025,1.445
Andalucia,ALMERÍA,Gasóleo Premium,13/05/2025,1.444
Andalucia,ALMERÍA,Gasóleo Premium,14/05/2025,1.443
Andalucia,ALMERÍA,Gasóleo Premium,15/05/2025,1.445
Andalucia,ALMERÍA,Gasóleo Premium,16/05/2025,1.445
Andalucia,ALMERÍA,Gasóleo Premium,17/05/2025,1.445
Andalucia,ALMERÍA,Gasóleo Premium,18/05/2025,1.445
Andalucia,ALMERÍA,Gasóleo Premium,19/05/2025,1.445
Andalucia,ALMERÍA,Gasóleo Premium,20/05/2025,1.449
Andalucia,ALMERÍA,Gasóleo Premium,23/05/2025,1.447
Andalucia,ALMERÍA,Gasóleo Premium,24/05/2025,1.447
Andalucia,ALMERÍA,Gasóleo Premium,25/05/2025,1.445
Andalucia,ALMERÍA,Gasóleo Premium,26/05/2025,1.445
Andalucia,ALMERÍA,Gasóleo Premium,27/05/2025,1.442
Andalucia,ALMERÍA,Gasóleo Premium,28/05/2025,1.442
Andalucia,ALMERÍA,Gasóleo Premium,29/05/2025,1.44
Andalucia,ALMERÍA,Gasóleo Premium,30/05/2025,1.44
Andalucia,ALMERÍA,Gasóleo Premium,31/05/2025,1.44
Andalucia,ALMERÍA,Gases licuados del petróleo,01/05/2025,0.991
Andalucia,ALMERÍA,Gases licuados del petróleo,02/05/2025,0.991
Andalucia,ALMERÍA,Gases licuados del petróleo,03/05/2025,0.991
Andalucia,ALMERÍA,Gases licuados del petróleo,04/05/2025,0.991
Andalucia,ALMERÍA,Gases licuados del petróleo,05/05/2025,0.991
Andalucia,ALMERÍA,Gases licuados del petróleo,06/05/2025,0.988
Andalucia,ALMERÍA,Gases licuados del petróleo,07/05/2025,0.988
Andalucia,ALMERÍA,Gases licuados del petróleo,08/05/2025,0.987
Andalucia,ALMERÍA,Gases licuados del petróleo,09/05/2025,0.987
Andalucia,ALMERÍA,Gases licuados del petróleo,10/05/2025,0.987
Andalucia,ALMERÍA,Gases licuados del petróleo,11/05/2025,0.987
Andalucia,ALMERÍA,Gases licuados del petróleo,12/05/2025,0.986
Andalucia,ALMERÍA,Gases licuados del petróleo,13/05/2025,0.986
Andalucia,ALMERÍA,Gases licuados del petróleo,14/05/2025,0.982
Andalucia,ALMERÍA,Gases licuados del petróleo,15/05/2025,0.979
Andalucia,ALMERÍA,Gases licuados del petróleo,16/05/2025,0.98
Andalucia,ALMERÍA,Gases licuados del petróleo,17/05/2025,0.98
Andalucia,ALMERÍA,Gases licuados del petróleo,18/05/2025,0.98
Andalucia,ALMERÍA,Gases licuados del petróleo,19/05/2025,0.98
Andalucia,ALMERÍA,Gases licuados del petróleo,20/05/2025,0.98
Andalucia,ALMERÍA,Gases licuados del petróleo,23/05/2025,0.977
Andalucia,ALMERÍA,Gases licuados del petróleo,24/05/2025,0.977
Andalucia,ALMERÍA,Gases licuados del petróleo,25/05/2025,0.977
Andalucia,ALMERÍA,Gases licuados del petróleo,26/05/2025,0.976
Andalucia,ALMERÍA,Gases licuados del petróleo,27/05/2025,0.976
Andalucia,ALMERÍA,Gases licuados del petróleo,28/05/2025,0.976
Andalucia,ALMERÍA,Gases licuados del petróleo,29/05/2025,0.975
Andalucia,ALMERÍA,Gases licuados del petróleo,30/05/2025,0.975
Andalucia,ALMERÍA,Gases licuados del petróleo,31/05/2025,0.975
Andalucia,ALMERÍA,Adblue,01/05/2025,0.0
Andalucia,ALMERÍA,Adblue,02/05/2025,0.0
Andalucia,ALMERÍA,Adblue,03/05/2025,0.0
Andalucia,ALMERÍA,Adblue,04/05/2025,0.0
Andalucia,ALMERÍA,Adblue,05/05/2025,0.0
Andalucia,ALMERÍA,Adblue,06/05/2025,0.0
Andalucia,ALMERÍA,Adblue,07/05/2025,0.0
Andalucia,ALMERÍA,Adblue,08/05/2025,0.0
Andalucia,ALMERÍA,Adblue,09/05/2025,0.0
Andalucia,ALMERÍA,Adblue,10/05/2025,0.0
Andalucia,ALMERÍA,Adblue,11/05/2025,0.0
Andalucia,ALMERÍA,Adblue,12/05/2025,0.0
Andalucia,ALMERÍA,Adblue,13/05/2025,0.0
Andalucia,ALMERÍA,Adblue,14/05/2025,0.0
Andalucia,ALMERÍA,Adblue,15/05/2025,0.0
Andalucia,ALMERÍA,Adblue,16/05/2025,0.0
Andalucia,ALMERÍA,Adblue,17/05/2025,0.0
Andalucia,ALMERÍA,Adblue,18/05/2025,0.0
Andalucia,ALMERÍA,Adblue,19/05/2025,0.0
Andalucia,ALMERÍA,Adblue,20/05/2025,0.0
Andalucia,ALMERÍA,Adblue,23/05/2025,0.775
Andalucia,ALMERÍA,Adblue,24/05/2025,0.784
Andalucia,ALMERÍA,Adblue,25/05/2025,0.786
Andalucia,ALMERÍA,Adblue,26/05/2025,0.788
Andalucia,ALMERÍA,Adblue,27/05/2025,0.786
Andalucia,ALMERÍA,Adblue,28/05/2025,0.791
Andalucia,ALMERÍA,Adblue,29/05/2025,0.791
Andalucia,ALMERÍA,Adblue,30/05/2025,0.788
Andalucia,ALMERÍA,Adblue,31/05/2025,0.788
Andalucia,ALMERÍA,Gasolina 95 E5,01/06/2025,1.428
Andalucia,ALMERÍA,Gasolina 95 E5,02/06/2025,1.429
Andalucia,ALMERÍA,Gasolina 95 E5,03/06/2025,1.429
Andalucia,ALMERÍA,Gasolina 95 E5,04/06/2025,1.429
Andalucia,ALMERÍA,Gasolina 95 E5,05/06/2025,1.43
Andalucia,ALMERÍA,Gasolina 95 E5,06/06/2025,1.43
